171260,20.93718,105.76541,Asia,Vietnam,7/26/2004,H5N1 HPAI,,,0,0,0,1,1
117559,17.5491,99.9586,Asia,Thailand,7/27/2004,H5N1 HPAI,domestic,chicken,5200,837,837,0,0
117561,14.0141,100.4091,Asia,Thailand,7/28/2004,H5N1 HPAI,domestic,chicken,14500,2500,2500,0,0
117563,6.1377,101.6308,Asia,Thailand,7/29/2004,H5N1 HPAI,domestic,chicken,10,8,8,0,0
117575,14.6781,100.3554,Asia,Thailand,7/30/2004,H5N1 HPAI,domestic,chicken,1,1,1,0,0
117573,16.5841,99.3658,Asia,Thailand,7/30/2004,H5N1 HPAI,domestic,chicken,120,106,106,0,0
117571,6.3788,101.7041,Asia,Thailand,7/30/2004,H5N1 HPAI,domestic,chicken,113,99,99,0,0
117569,14.678,100.3552,Asia,Thailand,7/30/2004,H5N1 HPAI,domestic,chicken,90,79,79,0,0
117567,13.6069,100.8641,Asia,Thailand,7/30/2004,H5N1 HPAI,domestic,chicken,140,128,128,0,0
171261,9.6773,105.50119,Asia,Vietnam,7/31/2004,H5N1 HPAI,,,0,0,0,1,1
150242,9.674688,105.570664,Asia,Vietnam,8/2/2004,H5N1 HPAI,domestic,quail,0,3447,3447,0,0
117581,13.6878,100.7953,Asia,Thailand,8/2/2004,H5N1 HPAI,domestic,chicken,2500,300,300,0,0
117579,13.6877,100.7952,Asia,Thailand,8/2/2004,H5N1 HPAI,domestic,chicken,26,18,18,0,0
117583,14.205,101.3747,Asia,Thailand,8/3/2004,H5N1 HPAI,domestic,chicken,60,2,2,0,0
117587,13.7377,101.165,Asia,Thailand,8/4/2004,H5N1 HPAI,domestic,chicken,9,3,3,0,0
117603,13.9588,100.389,Asia,Thailand,8/6/2004,H5N1 HPAI,domestic,chicken,14000,4000,4000,0,0
117601,13.9588,100.3888,Asia,Thailand,8/6/2004,H5N1 HPAI,domestic,chicken,240,7,7,0,0
117599,13.3261,101.0738,Asia,Thailand,8/6/2004,H5N1 HPAI,domestic,chicken,36,13,13,0,0
117591,6.2558,102.0527,Asia,Thailand,8/6/2004,H5N1 HPAI,domestic,chicken,45,39,39,0,0
117605,17.1255,101.8502,Asia,Thailand,8/7/2004,H5N1 HPAI,domestic,chicken,403,52,52,0,0
117613,16.1061,99.2394,Asia,Thailand,8/10/2004,H5N1 HPAI,domestic,chicken,300,300,300,0,0
117611,13.7205,101.7266,Asia,Thailand,8/10/2004,H5N1 HPAI,domestic,chicken,20,20,20,0,0
117627,14.3163,100.9888,Asia,Thailand,8/11/2004,H5N1 HPAI,domestic,chicken,18000,550,550,0,0
117625,16.6708,101.8697,Asia,Thailand,8/11/2004,H5N1 HPAI,domestic,chicken,29,13,13,0,0
117621,16.4616,99.5088,Asia,Thailand,8/11/2004,H5N1 HPAI,domestic,chicken,3500,1700,1700,0,0
117619,14.2338,99.9788,Asia,Thailand,8/11/2004,H5N1 HPAI,domestic,chicken,17000,4810,4810,0,0
117617,8.4197,99.9233,Asia,Thailand,8/11/2004,H5N1 HPAI,domestic,chicken,82,44,44,0,0
117637,14.0143,100.4093,Asia,Thailand,8/12/2004,H5N1 HPAI,domestic,chicken,46,21,21,0,0
117635,13.6877,100.7952,Asia,Thailand,8/12/2004,H5N1 HPAI,domestic,chicken,4907,390,0,0,0
117633,14.0141,100.4091,Asia,Thailand,8/12/2004,H5N1 HPAI,domestic,chicken,4000,200,200,0,0
117631,14.0813,100.6416,Asia,Thailand,8/12/2004,H5N1 HPAI,domestic,chicken,8,8,8,0,0
117629,14.7913,100.9088,Asia,Thailand,8/12/2004,H5N1 HPAI,domestic,chicken,36,11,11,0,0
117641,14.5642,100.26,Asia,Thailand,8/13/2004,H5N1 HPAI,domestic,chicken,70,70,70,0,0
173544,14.05991,101.65035,Asia,Thailand,8/15/2004,H5N1 HPAI,,,0,0,0,1,1
117653,13.8358,100.3979,Asia,Thailand,8/16/2004,H5N1 HPAI,domestic,chicken,1200,288,288,0,0
117651,14.0369,100.8788,Asia,Thailand,8/16/2004,H5N1 HPAI,domestic,chicken,125,100,100,0,0
117647,14.758,100.6813,Asia,Thailand,8/16/2004,H5N1 HPAI,domestic,chicken,120,120,120,0,0
117643,13.7247,101.0155,Asia,Thailand,8/16/2004,H5N1 HPAI,domestic,chicken,200,70,70,0,0
117665,13.9588,100.3888,Asia,Thailand,8/17/2004,H5N1 HPAI,domestic,chicken,350,7,7,0,0
117661,15.8377,99.5713,Asia,Thailand,8/17/2004,H5N1 HPAI,domestic,chicken,80,30,30,0,0
117657,15.8811,99.5236,Asia,Thailand,8/17/2004,H5N1 HPAI,domestic,chicken,80,30,30,0,0
117667,15.7688,99.6522,Asia,Thailand,8/18/2004,H5N1 HPAI,domestic,chicken,1521,931,931,0,0
117675,13.82,101.493,Asia,Thailand,8/19/2004,H5N1 HPAI,domestic,chicken,30,20,20,0,0
117671,13.8636,100.3288,Asia,Thailand,8/19/2004,H5N1 HPAI,domestic,chicken,83,24,24,0,0
117669,15.7794,99.5805,Asia,Thailand,8/19/2004,H5N1 HPAI,domestic,chicken,2050,1005,1005,0,0
150244,20.827294,106.423067,Asia,Vietnam,8/20/2004,H5N1 HPAI,domestic,quail,0,2500,2500,0,0
117687,15.9563,99.6666,Asia,Thailand,8/20/2004,H5N1 HPAI,domestic,chicken,17500,6587,6587,0,0
117685,14.0734,100.5595,Asia,Thailand,8/20/2004,H5N1 HPAI,domestic,chicken,11,7,7,0,0
117683,14.0733,100.5594,Asia,Thailand,8/20/2004,H5N1 HPAI,domestic,chicken,7,2,2,0,0
117681,15.4219,99.8819,Asia,Thailand,8/20/2004,H5N1 HPAI,domestic,chicken,15,15,15,0,0
117679,16.1922,99.5811,Asia,Thailand,8/20/2004,H5N1 HPAI,domestic,chicken,200,192,192,0,0
117677,13.9588,100.3888,Asia,Thailand,8/20/2004,H5N1 HPAI,domestic,chicken,40,5,5,0,0
117689,14.3163,100.9888,Asia,Thailand,8/21/2004,H5N1 HPAI,domestic,chicken,9400,390,390,0,0
117697,14.8794,100.4816,Asia,Thailand,8/24/2004,H5N1 HPAI,domestic,chicken,112,103,103,0,0
117711,15.8811,99.5236,Asia,Thailand,8/25/2004,H5N1 HPAI,domestic,chicken,1246,919,919,0,0
117709,6.5149,101.6366,Asia,Thailand,8/25/2004,H5N1 HPAI,domestic,chicken,40,35,35,0,0
171262,20.96399,105.84094,Asia,Vietnam,8/26/2004,H5N1 HPAI,,,0,0,0,1,1
117717,15.4152,100.0174,Asia,Thailand,8/26/2004,H5N1 HPAI,domestic,chicken,4980,1134,1134,0,0
117723,14.9541,100.5997,Asia,Thailand,8/27/2004,H5N1 HPAI,domestic,chicken,5000,2240,2240,0,0
117729,16.5236,100.5997,Asia,Thailand,8/28/2004,H5N1 HPAI,domestic,chicken,70,68,68,0,0
117743,13.8161,100.4027,Asia,Thailand,9/3/2004,H5N1 HPAI,domestic,chicken,17,13,13,0,0
117741,13.8161,100.4027,Asia,Thailand,9/3/2004,H5N1 HPAI,domestic,chicken,200,197,197,0,0
117739,13.8161,100.4027,Asia,Thailand,9/3/2004,H5N1 HPAI,domestic,chicken,142,72,72,0,0
117745,15.7844,100.5477,Asia,Thailand,9/5/2004,H5N1 HPAI,domestic,chicken,16300,12746,12746,0,0
117751,16.5013,100.2175,Asia,Thailand,9/6/2004,H5N1 HPAI,domestic,chicken,9600,4600,4600,0,0
117747,16.5441,100.25,Asia,Thailand,9/6/2004,H5N1 HPAI,domestic,chicken,35,35,35,0,0
117755,8.4588,99.8683,Asia,Thailand,9/8/2004,H5N1 HPAI,domestic,chicken,82000,700,700,0,0
117769,15.3375,99.8638,Asia,Thailand,9/10/2004,H5N1 HPAI,domestic,chicken,19500,4041,4041,0,0
117767,15.4655,100.0336,Asia,Thailand,9/10/2004,H5N1 HPAI,domestic,chicken,270,129,129,0,0
117765,15.358,100.1172,Asia,Thailand,9/10/2004,H5N1 HPAI,domestic,chicken,7500,3700,3700,0,0
117763,13.8138,101.3452,Asia,Thailand,9/10/2004,H5N1 HPAI,domestic,chicken,742,11,11,0,0
117761,14.3488,100.1738,Asia,Thailand,9/10/2004,H5N1 HPAI,domestic,chicken,2700,1320,1320,0,0
117759,15.2733,99.9555,Asia,Thailand,9/10/2004,H5N1 HPAI,domestic,chicken,200,160,160,0,0
173545,13.723167,100.605272,Asia,Thailand,9/11/2004,H5N1 HPAI,,,0,0,0,1,1
117777,14.6222,100,Asia,Thailand,9/11/2004,H5N1 HPAI,domestic,chicken,55000,23152,23152,0,0
117775,13.6216,101.5247,Asia,Thailand,9/11/2004,H5N1 HPAI,domestic,chicken,1624,20,20,0,0
117773,14.3488,100.1738,Asia,Thailand,9/11/2004,H5N1 HPAI,domestic,chicken,13000,360,360,0,0
117779,15.5047,99.9913,Asia,Thailand,9/13/2004,H5N1 HPAI,domestic,chicken,61,20,20,0,0
117785,13.5688,101.4883,Asia,Thailand,9/14/2004,H5N1 HPAI,domestic,chicken,100,51,51,0,0
117783,14.5377,100.0699,Asia,Thailand,9/14/2004,H5N1 HPAI,domestic,chicken,2000,760,760,0,0
117781,14.2761,100.2163,Asia,Thailand,9/14/2004,H5N1 HPAI,domestic,chicken,17500,9125,9125,0,0
117787,16.5752,100.2505,Asia,Thailand,9/15/2004,H5N1 HPAI,domestic,chicken,39,7,7,0,0
173546,16.380713,99.513604,Asia,Thailand,9/16/2004,H5N1 HPAI,,,0,0,0,1,0
117791,14.3813,101.0055,Asia,Thailand,9/16/2004,H5N1 HPAI,domestic,chicken,7000,387,387,0,0
5072,11.55,104.91667,Asia,Cambodia,9/16/2004,H5N1 HPAI,domestic,chicken,4500,4500,4500,0,0
117801,14.7883,99.7527,Asia,Thailand,9/17/2004,H5N1 HPAI,domestic,chicken,3000,201,201,0,0
117799,13.6857,100.6548,Asia,Thailand,9/17/2004,H5N1 HPAI,domestic,chicken,52,40,40,0,0
117797,13.6855,100.6547,Asia,Thailand,9/17/2004,H5N1 HPAI,domestic,chicken,54,33,33,0,0
117805,15.4913,99.9736,Asia,Thailand,9/18/2004,H5N1 HPAI,domestic,chicken,14800,6642,6642,0,0
117803,14.2761,100.2163,Asia,Thailand,9/18/2004,H5N1 HPAI,domestic,chicken,10000,4670,4670,0,0
5752,14.55,100.8499,Asia,Thailand,9/19/2004,H5N1 HPAI,domestic,"duck,quail,chicken",0,45,45,0,0
117807,14.5377,100.0699,Asia,Thailand,9/20/2004,H5N1 HPAI,domestic,chicken,2500,373,373,0,0
117821,16.631,101.3736,Asia,Thailand,9/21/2004,H5N1 HPAI,domestic,chicken,155,42,42,0,0
117819,16.6311,101.3736,Asia,Thailand,9/21/2004,H5N1 HPAI,domestic,chicken,571,3,3,0,0
117817,13.5786,101.0983,Asia,Thailand,9/21/2004,H5N1 HPAI,domestic,chicken,256,64,64,0,0
117811,14.3291,100.2466,Asia,Thailand,9/21/2004,H5N1 HPAI,domestic,chicken,22000,1350,1350,0,0
117809,14.6813,100.5255,Asia,Thailand,9/21/2004,H5N1 HPAI,domestic,chicken,4500,1325,1325,0,0
117827,14.5377,100.0699,Asia,Thailand,9/22/2004,H5N1 HPAI,domestic,chicken,1600,302,302,0,0
117825,14.3522,100.1469,Asia,Thailand,9/22/2004,H5N1 HPAI,domestic,chicken,400,61,61,0,0
173547,16.25706,101.14815,Asia,Thailand,9/23/2004,H5N1 HPAI,,,0,0,0,1,1
117829,12.7561,101.0411,Asia,Thailand,9/23/2004,H5N1 HPAI,domestic,chicken,140,80,80,0,0
117841,14.6675,100.0122,Asia,Thailand,9/25/2004,H5N1 HPAI,domestic,chicken,70,53,53,0,0
117839,13.5972,100.988,Asia,Thailand,9/25/2004,H5N1 HPAI,domestic,chicken,8,3,3,0,0
117837,14.6894,99.8911,Asia,Thailand,9/25/2004,H5N1 HPAI,domestic,chicken,245,80,80,0,0
117835,14.2827,100.1747,Asia,Thailand,9/25/2004,H5N1 HPAI,domestic,chicken,5000,225,225,0,0
117833,14.3488,100.1739,Asia,Thailand,9/25/2004,H5N1 HPAI,domestic,chicken,2000,1109,1109,0,0
117843,14.6675,100.0122,Asia,Thailand,9/26/2004,H5N1 HPAI,domestic,chicken,3500,1300,1300,0,0
117859,14.0891,100.2916,Asia,Thailand,9/27/2004,H5N1 HPAI,domestic,chicken,6000,1565,1565,0,0
117857,14.4408,100.0333,Asia,Thailand,9/27/2004,H5N1 HPAI,domestic,chicken,2000,563,563,0,0
117853,15.7988,100.9138,Asia,Thailand,9/27/2004,H5N1 HPAI,domestic,chicken,62,22,22,0,0
117849,14.6819,100.5602,Asia,Thailand,9/27/2004,H5N1 HPAI,domestic,chicken,4500,2845,2845,0,0
117847,14.5958,99.9686,Asia,Thailand,9/27/2004,H5N1 HPAI,domestic,chicken,30000,4424,4424,0,0
117845,15.028,102.3088,Asia,Thailand,9/27/2004,H5N1 HPAI,domestic,chicken,2911,45,45,0,0
117897,15.9838,100.0044,Asia,Thailand,9/28/2004,H5N1 HPAI,domestic,chicken,120,40,40,0,0
117895,16.0057,100.0956,Asia,Thailand,9/28/2004,H5N1 HPAI,domestic,chicken,80,2,2,0,0
117893,13.7865,100.4314,Asia,Thailand,9/28/2004,H5N1 HPAI,domestic,chicken,10,3,3,0,0
117887,13.7865,100.4314,Asia,Thailand,9/28/2004,H5N1 HPAI,domestic,chicken,45,7,7,0,0
117883,5.7508,101.188,Asia,Thailand,9/28/2004,H5N1 HPAI,domestic,chicken,11,11,11,0,0
117877,13.7865,100.4314,Asia,Thailand,9/28/2004,H5N1 HPAI,domestic,chicken,26,20,20,0,0
117875,16.3797,101.2869,Asia,Thailand,9/28/2004,H5N1 HPAI,domestic,chicken,49,20,20,0,0
117871,16.0058,100.0955,Asia,Thailand,9/28/2004,H5N1 HPAI,domestic,chicken,107,32,32,0,0
117869,15.7125,99.3133,Asia,Thailand,9/28/2004,H5N1 HPAI,domestic,chicken,80,30,30,0,0
117865,13.7863,100.4313,Asia,Thailand,9/28/2004,H5N1 HPAI,domestic,chicken,23,23,23,0,0
117863,17.4475,99.8502,Asia,Thailand,9/28/2004,H5N1 HPAI,domestic,chicken,30,22,22,0,0
117931,15.0813,100.4716,Asia,Thailand,9/29/2004,H5N1 HPAI,domestic,chicken,25,25,25,0,0
117923,14.3291,100.2467,Asia,Thailand,9/29/2004,H5N1 HPAI,domestic,chicken,5000,2462,2462,0,0
117921,14.3488,100.1738,Asia,Thailand,9/29/2004,H5N1 HPAI,domestic,chicken,2700,1320,1320,0,0
117919,14.3291,100.2466,Asia,Thailand,9/29/2004,H5N1 HPAI,domestic,chicken,6000,510,510,0,0
117915,14.752,99.9118,Asia,Thailand,9/29/2004,H5N1 HPAI,domestic,chicken,26,5,5,0,0
117913,14.5958,99.9686,Asia,Thailand,9/29/2004,H5N1 HPAI,domestic,chicken,25000,1185,1185,0,0
117907,16.153,103.8141,Asia,Thailand,9/29/2004,H5N1 HPAI,domestic,chicken,51,30,30,0,0
117903,14.7225,100.2369,Asia,Thailand,9/29/2004,H5N1 HPAI,domestic,chicken,43,16,16,0,0
117901,13.89,100.1241,Asia,Thailand,9/29/2004,H5N1 HPAI,domestic,chicken,125,5,5,0,0
117899,14.7694,99.8144,Asia,Thailand,9/29/2004,H5N1 HPAI,domestic,chicken,127,83,83,0,0
117961,16.3797,101.2869,Asia,Thailand,9/30/2004,H5N1 HPAI,domestic,chicken,49,20,20,0,0
117959,13.9052,99.7579,Asia,Thailand,9/30/2004,H5N1 HPAI,domestic,chicken,29,12,12,0,0
117957,16.1449,101.0377,Asia,Thailand,9/30/2004,H5N1 HPAI,domestic,chicken,152,102,102,0,0
117947,13.9052,99.7579,Asia,Thailand,9/30/2004,H5N1 HPAI,domestic,chicken,7,6,6,0,0
117941,14.6536,99.8649,Asia,Thailand,9/30/2004,H5N1 HPAI,domestic,chicken,6500,57,57,0,0
117935,14.2008,100.1772,Asia,Thailand,9/30/2004,H5N1 HPAI,domestic,chicken,1180,26,26,0,0
150252,10.209587,106.499443,Asia,Vietnam,10/1/2004,H5N1 HPAI,domestic,quail,0,2000,2000,0,0
117977,15.1211,100.4622,Asia,Thailand,10/1/2004,H5N1 HPAI,domestic,chicken,30,18,18,0,0
117973,14.9108,100.4133,Asia,Thailand,10/1/2004,H5N1 HPAI,domestic,chicken,150,60,60,0,0
117969,14.8494,100.4724,Asia,Thailand,10/1/2004,H5N1 HPAI,domestic,chicken,57,42,42,0,0
117965,15.9838,99.9727,Asia,Thailand,10/1/2004,H5N1 HPAI,domestic,chicken,75,52,52,0,0
117963,16.1958,100.795,Asia,Thailand,10/1/2004,H5N1 HPAI,domestic,chicken,96,92,92,0,0
117979,8.3111,100.1877,Asia,Thailand,10/2/2004,H5N1 HPAI,domestic,chicken,50,13,13,0,0
117987,15.6144,101.5591,Asia,Thailand,10/3/2004,H5N1 HPAI,domestic,chicken,269,2,32,0,0
117985,5.7508,101.188,Asia,Thailand,10/3/2004,H5N1 HPAI,domestic,chicken,200,2,2,0,0
117993,14.0891,100.2916,Asia,Thailand,10/4/2004,H5N1 HPAI,domestic,chicken,250,30,30,0,0
117991,5.7508,101.188,Asia,Thailand,10/4/2004,H5N1 HPAI,domestic,chicken,200,70,70,0,0
121858,12.5836,101.5092,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,15,2,2,0,0
118309,17.1105,99.6802,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,140,66,66,0,0
118305,16.0261,100.5108,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,53,3,3,0,0
118295,15.7988,100.9138,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,60,50,50,0,0
118289,15.2119,100.5355,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,30,5,5,0,0
118287,17.1544,99.768,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,12,1,1,0,0
118285,16.3917,100.3078,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,40,10,10,0,0
118283,17.1361,99.5625,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,20,9,9,0,0
118281,15.6327,99.7311,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,17,6,6,0,0
118279,15.3786,101.1144,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,46,5,5,0,0
118277,13.9269,101.1963,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,5,5,5,0,0
118275,14.9141,101.8527,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,37,25,25,0,0
118273,14.638,100.4808,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,35,35,35,0,0
118271,16.5013,100.2176,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,75,75,75,0,0
118269,17.0241,99.763,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,60,30,30,0,0
118265,14.5669,102.2647,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,744,20,20,0,0
118263,14.6102,100.4138,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,4300,200,200,0,0
118261,13.5786,101.0983,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,100,37,37,0,0
118259,14.583,102.1044,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,17,6,6,0,0
118255,14.4055,99.9944,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,10752,400,30,0,0
118251,15.5794,100.545,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,60,31,31,0,0
118249,14.6536,99.8649,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,5301,255,255,0,0
118245,14.3619,100.2275,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,0,700,700,0,0
118017,17.0144,99.5925,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,5000,180,180,0,0
118015,14.3725,99.9327,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,5500,200,200,0,0
118013,17.0205,99.6802,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,1500,50,50,0,0
118011,15.4994,100.5119,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,50,15,0,0,0
118009,14.5958,99.9686,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,6500,600,600,0,0
118007,14.8547,103.5688,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,24,1,0,0,0
118005,14.5377,100.0699,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,9500,680,680,0,0
118003,14.553,99.9569,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,3500,300,300,0,0
118001,14.6388,100.3877,Asia,Thailand,10/5/2004,H5N1 HPAI,domestic,chicken,21,16,16,0,0
118377,14.9141,101.8527,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,126,73,73,0,0
118375,14.0622,100.0983,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,3000,20,20,0,0
118373,14.3291,100.2467,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,5600,700,700,0,0
118365,13.9177,99.8336,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,15,13,13,0,0
118363,14.5133,100.1097,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,2448,710,710,0,0
118359,16.8047,100.2972,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,30,4,4,0,0
118355,14.4175,100.5661,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,175,20,20,0,0
118353,14.4008,100.1269,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,3200,250,250,0,0
118347,16.3902,99.8438,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,41,20,20,0,0
118343,16.4869,99.9136,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,594,247,247,0,0
118341,14.3291,100.2467,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,4600,1300,1300,0,0
118339,14.3291,100.2467,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,2000,50,50,0,0
118335,16.0533,99.8275,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,18,6,6,0,0
118333,14.3255,100.0191,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,1500,170,170,0,0
118331,14.4055,99.9944,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,1000,215,215,0,0
118329,14.5377,100.0699,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,3000,460,460,0,0
118327,15.5794,100.545,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,135,122,122,0,0
118321,16.4422,99.8541,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,73,24,24,0,0
118319,15.3113,100.5002,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,80,50,50,0,0
118317,15.7988,100.9138,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,206,159,159,0,0
118315,14.3852,100.0674,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,6800,1500,1500,0,0
118311,15.0969,100.5108,Asia,Thailand,10/6/2004,H5N1 HPAI,domestic,chicken,60,18,18,0,0
118427,15.7572,100.2933,Asia,Thailand,10/7/2004,H5N1 HPAI,domestic,chicken,200,130,130,0,0
118425,16.8144,100.2593,Asia,Thailand,10/7/2004,H5N1 HPAI,domestic,chicken,30,1,1,0,0
118423,15.0452,102.1178,Asia,Thailand,10/7/2004,H5N1 HPAI,domestic,chicken,35,20,20,0,0
118421,14.2064,100.5482,Asia,Thailand,10/7/2004,H5N1 HPAI,domestic,chicken,345,40,40,0,0
118417,15.2238,102.4902,Asia,Thailand,10/7/2004,H5N1 HPAI,domestic,chicken,52,6,6,0,0
118413,16.2222,100.0805,Asia,Thailand,10/7/2004,H5N1 HPAI,domestic,chicken,28,6,6,0,0
118411,14.5119,100.3661,Asia,Thailand,10/7/2004,H5N1 HPAI,domestic,chicken,34,28,28,0,0
118409,15.5277,100.6336,Asia,Thailand,10/7/2004,H5N1 HPAI,domestic,chicken,140,99,99,0,0
118399,14.7302,100.3966,Asia,Thailand,10/7/2004,H5N1 HPAI,domestic,chicken,7900,7900,2200,0,0
118395,14.5141,100.2852,Asia,Thailand,10/7/2004,H5N1 HPAI,domestic,chicken,3500,3500,3500,0,0
118393,14.6655,100.1391,Asia,Thailand,10/7/2004,H5N1 HPAI,domestic,chicken,11000,400,400,0,0
118391,14.0892,100.2918,Asia,Thailand,10/7/2004,H5N1 HPAI,domestic,chicken,400,181,181,0,0
118387,13.8555,100.1458,Asia,Thailand,10/7/2004,H5N1 HPAI,domestic,chicken,1800,210,210,0,0
118383,14.4694,100.6211,Asia,Thailand,10/7/2004,H5N1 HPAI,domestic,chicken,8,3,3,0,0
118381,14.7741,100.7625,Asia,Thailand,10/7/2004,H5N1 HPAI,domestic,chicken,250,173,173,0,0
118379,14.0891,100.2916,Asia,Thailand,10/7/2004,H5N1 HPAI,domestic,chicken,400,181,181,0,0
173548,17.249131,99.712648,Asia,Thailand,10/8/2004,H5N1 HPAI,,,0,0,0,1,1
118485,14.7638,100.5391,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,6500,5385,5385,0,0
118479,16.0463,100.7266,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,120,90,90,0,0
118477,14.4722,100.0816,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,837,710,710,0,0
118475,16.8588,101.1336,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,22,8,8,0,0
118473,15.7872,100.4188,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,25,25,25,0,0
118469,8.3063,99.7744,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,95,54,54,0,0
118467,14.5755,99.9849,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,3500,200,200,0,0
118465,14.498,100.1449,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,50,7,7,0,0
118463,15.7069,100.4399,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,386,328,328,0,0
118461,15.9486,100.0174,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,75,20,20,0,0
118457,14.5755,99.9847,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,3700,310,310,0,0
118455,14.4055,99.9944,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,1000,200,200,0,0
118451,16.4899,100.0569,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,109,64,64,0,0
118449,13.7363,100.3111,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,65,59,59,0,0
118443,14.2761,100.2163,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,7240,800,800,0,0
118441,14.2077,100.1036,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,7500,2000,2000,0,0
118435,14.3255,100.0191,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,6500,500,500,0,0
118433,13.1094,101.1469,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,21,6,6,0,0
118431,14.1858,100.5658,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,40,40,40,0,0
118429,14.2555,100.3755,Asia,Thailand,10/8/2004,H5N1 HPAI,domestic,chicken,8,8,8,0,0
118499,14.0158,100.1686,Asia,Thailand,10/9/2004,H5N1 HPAI,domestic,chicken,20000,1350,3290,0,0
118497,5.7874,101.0333,Asia,Thailand,10/9/2004,H5N1 HPAI,domestic,chicken,9,1,0,0,0
